Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Status
4of-july-personalized-pet-owner-hoodies,4th of  July Personalized Pet & Owner Hoodies,"<p><span style=""font-weight: 400;"">The highest quality hoodie you'll find!</span></p>
<p><span style=""font-weight: 400;"">You can't help but feel warm and fashionable in our unisex Personalized Hoodie! It’s super soft and comfortably warm, the perfect fit to pair with your favorite jeans. </span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">7.8-ounce, 50/50 cotton/poly fleece</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Air jet yarn for a soft, pill-resistant finish</span></li>
</ul>
<p><a data-fancybox="""" href=""https://cdn.shopify.com/s/files/1/0179/3825/1830/files/Screen_Shot_2020-06-19_at_8.31.15_AM-min_1.png?v=1592573571""><span style=""font-weight: 400;"">Sizing Guide</span></a></p>
<ul></ul>",Alpha Paw Prints,Apparel & Accessories > Clothing > Shirts & Tops,"","_Product-Type=Hoodies, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_4july, custom, growaov-collection, Hoodies, Hoodies-New, import_new, lulufam, lulufam-customization, lulufam-hoodies, maxdate-7, new_preview, pet-parents, transform-a-memory, type_Hoodies",true,Size,S,,,,,LLF_H001_4J,0.0,,continue,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/4th-of-july-personalized-pet-and-owner-hoodies-alpha-paw.jpg?v=1680976131,1,4th of July Personalized Pet & Owner Hoodies | Alpha Paw,false,,,,,,,,,,,,,,,lb,,22.51,true,false,,,true,,,active
4of-july-personalized-pet-owner-hoodies,,,,,,,,,M,,,,,LLF_H002_4J,0.0,,continue,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
4of-july-personalized-pet-owner-hoodies,,,,,,,,,L,,,,,LLF_LLFH003_4J,0.0,,continue,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,17.58,,,,,,,,
4of-july-personalized-pet-owner-hoodies,,,,,,,,,XL,,,,,LLF_LLFH004_4J,0.0,,continue,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,17.58,,,,,,,,
4of-july-personalized-pet-owner-hoodies,,,,,,,,,2XL,,,,,LLF_LLFH005_4J,0.0,,continue,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,17.58,,,,,,,,
4of-july-personalized-pet-owner-hoodies,,,,,,,,,3XL,,,,,LLF_LLFH006_4J,0.0,,continue,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,17.58,,,,,,,,
4of-july-personalized-pet-owner-hoodies,,,,,,,,,4XL,,,,,LLF_LLFH007_4J,0.0,,continue,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,17.58,,,,,,,,
4of-july-personalized-pet-owner-hoodies,,,,,,,,,5XL,,,,,LLF_LLFH008_4J,0.0,,continue,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,17.58,,,,,,,,
nashville-personalized-pet-owner-pillow,Nashville Personalized Pet & Owner Pillow,"<p><strong>Click ""Customize Now"" to create a real-time preview of your art!</strong></p>
<p>Add a touch of warmth to your home &amp; heart with our personalized pillow!<br>(warning: pets not included)</p>
<ul>
<li>
<strong>Super soft </strong><span>d</span><span>urable Polyester Fabric</span>
</li>
<li><span>14""x14""</span></li>
<li><span>Hoodies (Cover AND insert)</span></li>
<li>Dye-Sublimated Print Using Non-Solvent Water-Based Inks with No VOCs</li>
<li>Spot Treatment with Damp Cloth; Tumble Dry</li>
</ul>",Alpha Paw Prints,Home & Garden > Decor > Throw Pillows,"","_Background=Nashville, _Product-Type=Hoodies, _Product-Type=Pillow, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_Nashville, custom, growaov-collection, import, lulufam, lulufam-customization, lulufam-hoodies, lulufam-pillow, maxdate-7, pet-parents, Pillow, preview, transform-a-memory, type_Pillow",true,Title,Default Title,,,,,LLF_PILLOW_NPO,0.0,,continue,manual,34.00,,true,true,"",https://cdn.shopify.com/s/files/1/0582/8552/3124/products/nashville-personalized-pet-and-owner-pillow-alpha-paw.jpg?v=1676265543,1,Nashville Personalized Pet & Owner Pillow | Alpha Paw,false,,,,,,,,,,,,,,,lb,,17.89,true,false,,,true,,,active
lake-boat-personalized-pillow,Lake & Mountain Personalized Pillow,"<p><strong>Click ""Customize Now"" to create a real-time preview of your art!</strong></p>
<p>Add a touch of warmth to your home &amp; heart with our personalized pillow!<br>(warning: pets not included)</p>
<ul>
<li>
<strong>Super soft </strong><span>d</span><span>urable Polyester Fabric </span>
</li>
<li><span>14""x14""</span></li>
<li><span>Hoodies (Cover AND insert)</span></li>
<li>Dye-Sublimated Print Using Non-Solvent Water-Based Inks with No VOCs</li>
<li>Spot Treatment with Damp Cloth; Tumble Dry</li>
</ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Pillows,"","_Background=Lake-Mountain, _Product-Type=Hoodies, _Product-Type=Pillow, _Theme=Pet-Owner, _wf_cus, ap-prints, background_Fishing, custom, fishing, growaov-collection, import, lulufam, lulufam-customization, lulufam-hoodies, lulufam-pillow, maxdate-7, pet-parents, Pillow, preview, transform-a-memory, type_Pillow",true,Title,Default Title,,,,,LLF_PILLOW_LMPO,0.0,,continue,manual,34.00,,true,true,"",https://cdn.shopify.com/s/files/1/0582/8552/3124/products/lake-and-mountain-personalized-pillow-alpha-paw.jpg?v=1676265540,1,Lake & Mountain Personalized Pillow | Alpha Paw,false,,,,,,,,,,,,,,,lb,,17.89,true,false,,,true,,,active
white-mountains-personalized-pet-owner-hoodies,White Mountains Personalized Pet & Owner Hoodies,"<p><span>The highest quality hoodie you'll find!</span></p>
<p><span>You can't help but feel warm and fashionable in our unisex Personalized Hoodie! It’s super soft and comfortably warm, the perfect fit to pair with your favorite jeans. </span></p>
<ul>
<li><span>7.8-ounce, 50/50 cotton/poly fleece</span></li>
<li><span>Air jet yarn for a soft, pill-resistant finish</span></li>
</ul>
<p><a href=""https://cdn.shopify.com/s/files/1/0179/3825/1830/files/Screen_Shot_2020-06-19_at_8.31.15_AM-min_1.png?v=1592573571"" data-fancybox=""""><span>Sizing Guide</span></a></p>",Alpha Paw Prints,Apparel & Accessories > Clothing > Shirts & Tops,"","_Background=White-Mountains, _Product-Type=Hoodies, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_White Mountains, custom, growaov-collection, Hoodies, Hoodies-New, lulufam, lulufam-customization, lulufam-hoodies, maxdate-7, new_preview, pet-parents, transform-a-memory, type_Hoodies",true,Size,S,,,,,LLF_HOODIE_S_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/white-mountains-personalized-pet-and-owner-hoodies-alpha-paw.jpg?v=1676265539,1,White Mountains Personalized Pet & Owner Hoodies | Alpha Paw,false,,,,,,,,,,,,,,,lb,,22.51,true,false,,,true,,,active
white-mountains-personalized-pet-owner-hoodies,,,,,,,,,M,,,,,LLF_HOODIE_M_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
white-mountains-personalized-pet-owner-hoodies,,,,,,,,,L,,,,,LLF_HOODIE_L_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
white-mountains-personalized-pet-owner-hoodies,,,,,,,,,XL,,,,,LLF_HOODIE_XL_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
white-mountains-personalized-pet-owner-hoodies,,,,,,,,,2XL,,,,,LLF_HOODIE_2XL_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
white-mountains-personalized-pet-owner-hoodies,,,,,,,,,3XL,,,,,LLF_HOODIE_3XL_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
white-mountains-personalized-pet-owner-hoodies,,,,,,,,,4XL,,,,,LLF_HOODIE_4XL_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
white-mountains-personalized-pet-owner-hoodies,,,,,,,,,5XL,,,,,LLF_HOODIE_5XL_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-moon-personalized-pet-owner-hoodies,The Moon Personalized Pet & Owner Hoodies,"<p><span>The highest quality hoodie you'll find!</span></p>
<p><span>You can't help but feel warm and fashionable in our unisex Personalized Hoodie! It’s super soft and comfortably warm, the perfect fit to pair with your favorite jeans. </span></p>
<ul>
<li><span>7.8-ounce, 50/50 cotton/poly fleece</span></li>
<li><span>Air jet yarn for a soft, pill-resistant finish</span></li>
</ul>
<p><a href=""https://cdn.shopify.com/s/files/1/0179/3825/1830/files/Screen_Shot_2020-06-19_at_8.31.15_AM-min_1.png?v=1592573571"" data-fancybox=""""><span>Sizing Guide</span></a></p>",Alpha Paw Prints,Apparel & Accessories > Clothing > Shirts & Tops,"","_Background=Sunset-moons, _Background=The-Moon, _Background=The-Moon-Back, _Product-Type=Hoodies, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_The Moon, custom, growaov-collection, Hoodies, Hoodies-New, lulufam, lulufam-customization, lulufam-hoodies, maxdate-7, new_preview, pet-parents, transform-a-memory, type_Hoodies",true,Size,S,,,,,LLF_HOODIE_S_MPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-moon-personalized-pet-and-owner-hoodies-alpha-paw.jpg?v=1676265539,1,The Moon Personalized Pet & Owner Hoodies | Alpha Paw,false,,,,,,,,,,,,,,,lb,,22.51,true,false,,,true,,,active
the-moon-personalized-pet-owner-hoodies,,,,,,,,,M,,,,,LLF_HOODIE_M_MPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-moon-personalized-pet-owner-hoodies,,,,,,,,,L,,,,,LLF_HOODIE_L_MPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-moon-personalized-pet-owner-hoodies,,,,,,,,,XL,,,,,LLF_HOODIE_XL_MPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-moon-personalized-pet-owner-hoodies,,,,,,,,,2XL,,,,,LLF_HOODIE_2XL_MPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-moon-personalized-pet-owner-hoodies,,,,,,,,,3XL,,,,,LLF_HOODIE_3XL_MPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-moon-personalized-pet-owner-hoodies,,,,,,,,,4XL,,,,,LLF_HOODIE_4XL_MPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-moon-personalized-pet-owner-hoodies,,,,,,,,,5XL,,,,,LLF_HOODIE_5XL_MPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-dock-personalized-pet-owner-hoodies,The Dock Personalized Pet & Owner Hoodies,"<p><span>You can't help but feel warm and fashionable in our unisex Personalized Hoodie! It’s super soft and comfortably warm, the perfect fit to pair with your favorite jeans. </span></p>
<ul>
<li><span>7.8-ounce, 50/50 cotton/poly fleece</span></li>
<li><span>Air jet yarn for a soft, pill-resistant finish</span></li>
</ul>
<p><a href=""https://cdn.shopify.com/s/files/1/0179/3825/1830/files/Screen_Shot_2020-06-19_at_8.31.15_AM-min_1.png?v=1592573571""><span>Sizing Guide</span></a></p>",Alpha Paw Prints,Apparel & Accessories > Clothing > Shirts & Tops,"","_Background=The-Dock, _Product-Type=Hoodies, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_The Dock, custom, Dock, growaov-collection, Hoodies, Hoodies-New, lulufam, lulufam-customization, lulufam-hoodies, maxdate-7, new_preview, pet-parents, transform-a-memory, type_Hoodies",true,Size,S,,,,,LLF_HOODIE_S_DPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-dock-personalized-pet-and-owner-hoodies-alpha-paw.jpg?v=1676265540,1,The Dock Personalized Pet & Owner Hoodies | Alpha Paw,false,The Dock Personalized Pet & Owner Hoodies | PetCanva,"Our artists hand design each order with a picture of your pet. T-shirts, blankets, phone cases, canvases or even socks!",,,,,,,,,,,,,lb,,22.51,true,false,,,true,,,active
the-dock-personalized-pet-owner-hoodies,,,,,,,,,M,,,,,LLF_HOODIE_M_DPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-dock-personalized-pet-owner-hoodies,,,,,,,,,L,,,,,LLF_HOODIE_L_DPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-dock-personalized-pet-owner-hoodies,,,,,,,,,XL,,,,,LLF_HOODIE_XL_DPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-dock-personalized-pet-owner-hoodies,,,,,,,,,2XL,,,,,LLF_HOODIE_2XL_DPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-dock-personalized-pet-owner-hoodies,,,,,,,,,3XL,,,,,LLF_HOODIE_3XL_DPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-dock-personalized-pet-owner-hoodies,,,,,,,,,4XL,,,,,LLF_HOODIE_4XL_DPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-dock-personalized-pet-owner-hoodies,,,,,,,,,5XL,,,,,LLF_HOODIE_2XL_WMPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-backyard-personalized-pet-owner-hoodies,The Backyard Personalized Pet & Owner Hoodies,"<p><span>The highest quality hoodie you'll find!</span></p>
<p><span>You can't help but feel warm and fashionable in our unisex Personalized Hoodie! It’s super soft and comfortably warm, the perfect fit to pair with your favorite jeans. </span></p>
<ul>
<li><span>7.8-ounce, 50/50 cotton/poly fleece</span></li>
<li><span>Air jet yarn for a soft, pill-resistant finish</span></li>
</ul>
<p><a href=""https://cdn.shopify.com/s/files/1/0179/3825/1830/files/Screen_Shot_2020-06-19_at_8.31.15_AM-min_1.png?v=1592573571"" data-fancybox=""""><span>Sizing Guide</span></a></p>",Alpha Paw Prints,Apparel & Accessories > Clothing > Shirts & Tops,"","_Background=The-Backyard, _Product-Type=Hoodies, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_Backyard, Backyard, custom, growaov-collection, Hoodies, Hoodies-New, lulufam, lulufam-customization, lulufam-hoodies, maxdate-7, new_preview, pet-parents, transform-a-memory, type_Hoodies",true,Size,S,,,,,LLF_HOODIE_S_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-backyard-personalized-pet-and-owner-hoodies-alpha-paw.jpg?v=1676265539,1,The Backyard Personalized Pet & Owner Hoodies | Alpha Paw,false,,,,,,,,,,,,,,,lb,,22.51,true,false,,,true,,,active
the-backyard-personalized-pet-owner-hoodies,,,,,,,,,M,,,,,LLF_HOODIE_M_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-backyard-personalized-pet-owner-hoodies,,,,,,,,,L,,,,,LLF_HOODIE_L_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-backyard-personalized-pet-owner-hoodies,,,,,,,,,XL,,,,,LLF_HOODIE_XL_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-backyard-personalized-pet-owner-hoodies,,,,,,,,,2XL,,,,,LLF_HOODIE_2XL_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-backyard-personalized-pet-owner-hoodies,,,,,,,,,3XL,,,,,LLF_HOODIE_3XL_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-backyard-personalized-pet-owner-hoodies,,,,,,,,,4XL,,,,,LLF_HOODIE_4XL_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
the-backyard-personalized-pet-owner-hoodies,,,,,,,,,5XL,,,,,LLF_HOODIE_5XL_BYPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
sunset-personalized-pet-owner-hoodies,Sunset Personalized Pet & Owner Hoodies,"<p><span>The highest quality hoodie you'll find!</span></p>
<p><span>You can't help but feel warm and fashionable in our unisex Personalized Hoodie! It’s super soft and comfortably warm, the perfect fit to pair with your favorite jeans. </span></p>
<ul>
<li><span>7.8-ounce, 50/50 cotton/poly fleece</span></li>
<li><span>Air jet yarn for a soft, pill-resistant finish</span></li>
</ul>
<p><a href=""https://cdn.shopify.com/s/files/1/0179/3825/1830/files/Screen_Shot_2020-06-19_at_8.31.15_AM-min_1.png?v=1592573571"" data-fancybox=""""><span>Sizing Guide</span></a></p>",Alpha Paw Prints,Apparel & Accessories > Clothing > Shirts & Tops,"","_Background=Sunset, _Background=Sunset-moons, _Product-Type=Hoodies, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_Sunset, custom, growaov-collection, Hoodies, Hoodies-New, lulufam, lulufam-customization, lulufam-hoodies, maxdate-7, new_preview, pet-parents, transform-a-memory, type_Hoodies",true,Size,S,,,,,LLF_HOODIE_S_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/sunset-personalized-pet-and-owner-hoodies-alpha-paw.jpg?v=1663978297,1,Sunset Personalized Pet & Owner Hoodies | Alpha Paw,false,Sunset Personalized Pet & Owner Hoodies | PetCanva,"Our artists hand design each order with a picture of your pet. T-shirts, blankets, phone cases, canvases or even socks!",,,,,,,,,,,,,lb,,22.51,true,false,,,true,,,active
sunset-personalized-pet-owner-hoodies,,,,,,,,,M,,,,,LLF_HOODIE_M_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
sunset-personalized-pet-owner-hoodies,,,,,,,,,L,,,,,LLF_HOODIE_L_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
sunset-personalized-pet-owner-hoodies,,,,,,,,,XL,,,,,LLF_HOODIE_XL_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
sunset-personalized-pet-owner-hoodies,,,,,,,,,2XL,,,,,LLF_HOODIE_2XL_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
sunset-personalized-pet-owner-hoodies,,,,,,,,,3XL,,,,,LLF_HOODIE_3XL_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
sunset-personalized-pet-owner-hoodies,,,,,,,,,4XL,,,,,LLF_HOODIE_4XL_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
sunset-personalized-pet-owner-hoodies,,,,,,,,,5XL,,,,,LLF_HOODIE_5XL_SPPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
st-patrick-personalized-pet-owner-hoodies,St. Patrick Personalized Pet & Owner Hoodies,"<p><span>The highest quality hoodie you'll find!</span></p>
<p><span>You can't help but feel warm and fashionable in our unisex Personalized Hoodie! It’s super soft and comfortably warm, the perfect fit to pair with your favorite jeans. </span></p>
<ul>
<li><span>7.8-ounce, 50/50 cotton/poly fleece</span></li>
<li><span>Air jet yarn for a soft, pill-resistant finish</span></li>
</ul>
<p><a href=""https://cdn.shopify.com/s/files/1/0179/3825/1830/files/Screen_Shot_2020-06-19_at_8.31.15_AM-min_1.png?v=1592573571"" data-fancybox=""""><span>Sizing Guide</span></a></p>",Alpha Paw Prints,Apparel & Accessories > Clothing > Shirts & Tops,"","_Product-Type=Hoodies, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_St Patrick, custom, growaov-collection, Hoodies, Hoodies-New, lulufam, lulufam-customization, lulufam-hoodies, maxdate-7, new_preview, pet-parents, st_patrick, transform-a-memory, type_Hoodies",true,Size,S,,,,,LLF_HOODIE_S_STPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/st-patrick-personalized-pet-and-owner-hoodies-alpha-paw-1.jpg?v=1676265531,1,St. Patrick Personalized Pet & Owner Hoodies | Alpha Paw,false,St. Patrick Personalized Pet & Owner Hoodies | PetCanva,"Our artists hand design each order with a picture of your pet. T-shirts, blankets, phone cases, canvases or even socks!",,,,,,,,,,,,,lb,,22.51,true,false,,,true,,,active
st-patrick-personalized-pet-owner-hoodies,,,,,,,,,M,,,,,LLF_HOODIE_M_STPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/st-patrick-personalized-pet-and-owner-hoodies-alpha-paw-2.jpg?v=1676265533,2,St. Patrick Personalized Pet & Owner Hoodies | Alpha Paw,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
st-patrick-personalized-pet-owner-hoodies,,,,,,,,,L,,,,,LLF_HOODIE_L_STPO,0.0,,deny,manual,49.00,89.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/st-patrick-personalized-pet-and-owner-hoodies-alpha-paw-3.jpg?v=1676265536,3,St. Patrick Personalized Pet & Owner Hoodies | Alpha Paw,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
st-patrick-personalized-pet-owner-hoodies,,,,,,,,,XL,,,,,LLF_HOODIE_XL_STPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
st-patrick-personalized-pet-owner-hoodies,,,,,,,,,2XL,,,,,LLF_HOODIE_2XL_STPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
st-patrick-personalized-pet-owner-hoodies,,,,,,,,,3XL,,,,,LLF_HOODIE_3XL_STPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
st-patrick-personalized-pet-owner-hoodies,,,,,,,,,4XL,,,,,LLF_HOODIE_4XL_STPO,0.0,,deny,manual,49.00,89.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,22.51,,,,,,,,
